start lat, start long, dest lat, dest long, dijkstra time, astar time, dijsktra node pulls,  astar node pulls, dijkstra found, astar found, index
-18.22500000000001,99.40499999999997,-24.795,61.875,11.2776319,0.1775311,41854149,443200,true,true,52
23.174999999999997,138.375,34.96499999999999,177.885,11.1198493,0.3086236,41854149,724085,true,true,53
-65.565,-157.275,-26.955000000000005,-151.065,11.2512007,0.1438122,41854149,15426,true,true,54
-55.665,-82.485,88.33499999999998,-152.055,11.5514371,3.2697435,41854149,5800381,true,true,55
-58.185,133.515,-13.545000000000002,-177.075,11.207886,0.2939443,41854149,580585,true,true,56
-51.615,-47.474999999999994,87.70499999999998,121.45499999999998,11.5306262,18.4268013,41854149,30426546,true,true,57
-78.075,-164.025,-75.915,-40.095,11.205818,3.3815758,41854149,7820965,true,true,58
9.944999999999993,83.565,-67.36500000000001,153.22499999999997,11.2000562,2.0329899,41854149,3556916,true,true,59
-38.025,-146.565,-39.375,67.725,11.2136598,4.6642372,41854149,9104600,true,true,60
88.965,35.32499999999999,-35.505,-93.285,11.3811192,4.4866835,41854149,9271136,true,true,61
-51.255,18.674999999999983,-9.585000000000008,54.405,11.2595112,0.2272814,41854149,460674,true,true,62
25.875,148.72499999999997,84.64499999999998,177.79499999999996,11.3152048,0.8709161,41854149,1403686,true,true,63
-46.395,-133.065,63.04499999999999,-10.125,11.3984584,9.5796741,41854149,16436079,true,true,64
79.42499999999998,30.914999999999992,-31.095,156.28499999999997,11.6354161,9.9214306,41854149,18898257,true,true,65
-59.265,-129.285,-50.985,-56.47500000000001,11.4331543,1.3378055,41854149,3105982,true,true,66
81.13499999999999,175.365,72.405,-128.565,11.3962182,0.7847283,41854149,2028178,true,true,67
19.304999999999993,129.195,87.16499999999999,22.275000000000006,11.091755,13.6046365,41854149,24818336,true,true,68
-11.025000000000006,51.345,-34.245000000000005,-52.245000000000005,11.205336,1.9452696,41854149,4118531,true,true,69
1.0349999999999966,-137.655,68.625,-94.00500000000001,11.347205,5.2641365,41854149,10018849,true,true,70
-61.695,38.025000000000006,6.435000000000002,-156.915,11.3216791,4.7932939,41854149,9705502,true,true,71
-67.455,-103.095,-27.405,176.805,11.6536608,1.5017951,41854149,3288485,true,true,72
-9.495000000000005,92.565,-25.155,157.27499999999998,11.1392125,0.3999997,41854149,839133,true,true,73
60.79499999999999,-20.655,-21.735,-70.515,11.2326612,4.6655858,41854149,9650574,true,true,74
88.785,-11.205000000000013,-43.695,88.875,11.2078382,4.8084048,41854149,9655312,true,true,75
19.125,131.805,-58.275000000000006,-152.775,11.1904367,0.9173209,41854149,1641913,true,true,76
68.715,-22.275000000000006,-0.045000000000001705,98.86500000000001,11.1624845,4.9589958,41854149,10833176,true,true,77
-49.095,-20.025000000000006,-40.635000000000005,100.48500000000001,11.4633993,2.9331507,41854149,6280852,true,true,78
1.3049999999999926,126.315,-44.235,166.995,10.9193599,0.1800534,41854149,284910,true,true,79
-64.575,-71.685,15.524999999999991,111.01499999999999,11.6340569,8.8781113,41854149,17034105,true,true,80
-69.705,-127.935,-41.805,7.2450000000000045,11.471796,3.7027814,41854149,8069909,true,true,81
-28.845,173.29499999999996,-23.625,62.14499999999998,11.0216612,2.5944755,41854149,5256379,true,true,82
-25.155,51.345,-47.565000000000005,21.375,11.193515,0.2318645,41854149,484568,true,true,83
15.435000000000002,178.695,-59.715,50.35499999999999,11.3938627,7.1876959,41854149,11866380,true,true,84
30.194999999999993,150.255,-46.125,43.965,11.4260053,2.6649461,41854149,4758706,true,true,85
16.24499999999999,-34.965,51.704999999999984,-45.67500000000001,11.3835208,0.0407531,41854149,45138,true,true,86
73.935,35.504999999999995,-11.475000000000009,43.155,11.3219338,2.8853081,41854149,6740674,true,true,87
22.185000000000002,174.555,-30.825000000000003,-90.315,11.2786303,2.0084799,41854149,3748919,true,true,88
8.235,-177.255,89.86499999999998,-36.67500000000001,11.4884586,8.8456822,41854149,16047586,true,true,89
-27.945,-47.745000000000005,-24.435000000000002,-177.615,11.4220238,3.509618,41854149,7107094,true,true,90
-67.995,148.815,-5.265000000000001,-122.17500000000001,11.136515,1.466837,41854149,3032826,true,true,91
33.705,-145.755,-31.005000000000003,-125.775,11.4314019,0.431652,41854149,842577,true,true,92
-18.945000000000007,89.23500000000001,19.754999999999995,128.65499999999997,11.1756788,0.2252512,41854149,498214,true,true,93
-25.155,-151.335,51.16499999999999,-159.975,11.2798834,0.0340274,41854149,32470,true,true,94
17.595,169.065,25.064999999999998,-19.125,11.2332448,9.6692395,41854149,18138189,true,true,95
13.364999999999995,173.115,-62.415000000000006,61.155,11.3004102,5.1586786,41854149,8691017,true,true,96
85.185,-171.585,80.41499999999999,98.685,11.5308814,1.896103,41854149,4738438,true,true,97
-19.935000000000002,73.035,88.51499999999999,-134.95499999999998,11.2539629,5.1833948,41854149,9683386,true,true,98
-10.125,93.28499999999997,73.755,-135.04500000000002,11.1744086,4.1953494,41854149,7830404,true,true,99
-56.475,50.715,-16.064999999999998,-103.635,11.3992277,3.841544,41854149,8506313,true,true,100
-51.975,-57.55500000000001,-67.905,-38.92500000000001,11.4719603,0.2528722,41854149,326497,true,true,101
-37.755,-102.915,-22.545,-168.705,11.9116083,0.8213533,41854149,1801858,true,true,102
14.534999999999997,-65.745,-60.345,77.53499999999997,11.2114453,4.9256792,41854149,9155439,true,true,103
2.4749999999999943,148.185,48.91499999999999,-15.164999999999992,11.0611363,14.3972193,41854149,25143694,true,true,104
-0.3149999999999977,-5.444999999999993,69.70499999999998,3.0149999999999864,11.244906,0.2496123,41854149,435180,true,true,105
-29.745000000000005,-93.285,85.725,79.96499999999997,11.5085983,17.7607234,41854149,29146318,true,true,106
-33.705000000000005,-94.905,10.935000000000002,-48.465,11.4822129,1.9590739,41854149,4392746,true,true,107
40.63499999999999,-70.605,-19.034999999999997,-179.505,11.3117757,6.5520069,41854149,12867857,true,true,108
-76.185,-159.165,-13.814999999999998,169.78499999999997,11.3270396,0.1328545,41854149,232140,true,true,109
50.80500000000001,-10.125,-3.2849999999999966,160.15499999999997,11.5460933,8.7212738,41854149,17329294,true,true,110
-59.175,82.305,48.64499999999998,-126.045,11.4285393,6.6981719,41854149,11582349,true,true,111
-49.545,-16.694999999999993,-65.11500000000001,2.655000000000001,11.3798902,0.2005989,41854149,357198,true,true,112
-45.765,-103.275,40.004999999999995,-156.465,11.4290744,0.8202282,41854149,1622234,true,true,113
-22.36500000000001,172.485,60.345,-9.405000000000001,11.0621155,16.8694563,41854149,29579243,true,true,114
14.174999999999997,60.345,-11.385000000000005,-171.855,11.1810811,0.7963403,41854149,1901636,true,true,115
53.41499999999999,143.505,77.98499999999999,43.875,11.4337467,7.2189568,41854149,14832671,true,true,116
13.814999999999998,-115.155,-37.575,-5.985000000000014,11.1939681,3.7496016,41854149,7724034,true,true,117
42.16499999999999,-48.015000000000015,19.304999999999993,167.625,11.4114835,3.7250159,41854149,7729326,true,true,118
32.084999999999994,125.055,44.504999999999995,-125.86500000000001,11.1511661,1.9009788,41854149,4084993,true,true,119
89.14499999999998,-145.575,-27.765,-34.245000000000005,11.9282985,2.4614238,41854149,5440986,true,true,120
-57.465,10.215000000000003,76.815,-163.395,11.233064,14.2178055,41854149,23984765,true,true,121
74.745,-4.365000000000009,76.815,87.88499999999999,11.0865154,1.6410572,41854149,4068703,true,true,122
-29.385000000000005,-82.485,-70.875,-156.105,11.9167181,1.990636,41854149,3623687,true,true,123
-39.645,-174.555,14.35499999999999,115.15499999999997,11.1329792,0.6344563,41854149,1278307,true,true,124
81.495,-96.885,-54.225,117.945,11.9769544,5.1718875,41854149,9229782,true,true,125
-53.145,162.04499999999996,5.265000000000001,4.634999999999991,11.3043098,6.088656,41854149,12169705,true,true,126
-20.205,177.885,14.265,-168.165,11.0120202,0.1494176,41854149,336985,true,true,127
42.88499999999999,-164.115,-30.375,167.175,11.2831964,0.5858933,41854149,1221736,true,true,128
16.694999999999993,-139.005,-67.905,154.485,11.4715289,2.4531653,41854149,3967364,true,true,129
-45.135000000000005,-10.034999999999997,56.565,-20.835000000000008,11.3513938,0.2061497,41854149,393272,true,true,130
20.295,-65.83500000000001,80.055,-19.754999999999995,11.2654352,21.8512261,41854149,41854149,false,false,131
-2.2950000000000017,-43.875,0.8549999999999898,-13.995000000000005,11.3294914,0.0543207,41854149,112493,true,true,132
-25.064999999999998,-126.135,9.674999999999997,117.67500000000001,11.2635403,2.3713799,41854149,4923792,true,true,133
31.99499999999999,-118.215,17.685000000000002,92.20499999999998,11.2010605,4.6921796,41854149,9650742,true,true,134
-64.035,-61.42500000000001,85.815,133.33499999999998,11.6339563,15.8278914,41854149,24451514,true,true,135
-53.055,134.865,34.24499999999999,-56.205,11.1158158,15.2293512,41854149,26788311,true,true,136
1.0349999999999966,-174.375,-68.625,167.53499999999997,11.2592742,0.1928626,41854149,298536,true,true,137
-63.855000000000004,-52.515,-25.335000000000008,-27.585000000000008,11.7583851,0.0506748,41854149,73267,true,true,138
-37.935,-97.245,-56.025,177.70499999999998,11.4900538,2.4973297,41854149,4761163,true,true,139
-14.174999999999997,163.66499999999996,-58.005,166.54499999999996,10.9968966,0.0186722,41854149,5263,true,true,140
8.594999999999999,-45.67500000000001,72.67499999999998,-11.745000000000005,11.2833422,0.7115388,41854149,1096283,true,true,141
-52.605000000000004,170.505,76.63499999999999,-7.335000000000008,11.1524685,17.9510837,41854149,30811254,true,true,142
-36.045,86.805,-64.575,62.41499999999999,11.3584942,0.2430186,41854149,424155,true,true,143
12.46499999999999,129.015,-8.685000000000002,-6.885000000000019,11.1574377,3.3120324,41854149,7004456,true,true,144
66.10499999999999,-79.69500000000001,-23.445000000000007,168.16499999999996,11.560805,3.1308699,41854149,6914741,true,true,145
87.255,-85.095,5.084999999999994,1.7549999999999955,12.0677185,1.2078275,41854149,2600875,true,true,146
-68.625,-68.53500000000001,-11.204999999999998,135.765,11.8273473,4.6542961,41854149,9730294,true,true,147
-10.935000000000002,42.254999999999995,19.034999999999997,-120.465,11.220977,10.9730719,41854149,19858615,true,true,148
19.575000000000003,159.075,84.73499999999999,-98.235,11.2674488,4.1491397,41854149,7831202,true,true,149
15.795000000000002,-35.86500000000001,-18.22500000000001,-136.665,11.269139,4.1880191,41854149,8621772,true,true,150
16.784999999999997,-106.425,-8.954999999999998,-134.595,11.0205826,0.0598026,41854149,102433,true,true,151
8.054999999999993,-133.60500000000002,25.60499999999999,-35.41499999999999,11.2809181,6.1097193,41854149,12067787,true,true,152
-53.865,118.48500000000001,8.414999999999992,-24.795000000000016,11.2411993,2.8280448,41854149,5947768,true,true,153
73.125,151.60499999999996,-70.245,-164.205,11.3436727,0.3584992,41854149,875382,true,true,154
36.045,-75.465,87.435,-145.215,11.3167432,3.0720066,41854149,6135665,true,true,155
71.505,-140.445,36.224999999999994,-176.175,11.8719476,0.2034142,41854149,492039,true,true,156
-39.105000000000004,-76.275,47.655,151.245,11.5789393,4.5414204,41854149,8059802,true,true,157
-39.645,114.97499999999997,60.254999999999995,-151.785,10.9604407,2.4890498,41854149,4647083,true,true,158
-38.025,149.175,11.024999999999991,-45.765000000000015,10.9932177,14.6031363,41854149,25819632,true,true,159
-72.675,171.40499999999997,15.344999999999999,-69.795,11.1183996,11.3066065,41854149,21417401,true,true,160
-72.855,-157.725,-49.365,113.26499999999999,11.2145589,1.7845277,41854149,4116201,true,true,161
89.14499999999998,-72.94500000000001,-21.105000000000004,71.41499999999999,12.0061303,4.8799061,41854149,10091963,true,true,162
-7.515000000000001,-115.33500000000001,-42.435,86.445,11.2259775,8.0251163,41854149,14564370,true,true,163
65.475,-59.80500000000001,17.595,67.63499999999999,11.6634688,5.3470245,41854149,11105072,true,true,164
17.235,153.40499999999997,-71.325,-108.58500000000001,11.2435954,4.0999503,41854149,6658216,true,true,165
-37.035000000000004,8.775000000000006,-44.325,-83.11500000000001,11.2573922,2.1753394,41854149,4816603,true,true,166
-3.4650000000000034,118.21499999999997,2.384999999999991,-168.255,10.8957111,0.1375969,41854149,299368,true,true,167
-0.855000000000004,118.21499999999997,-61.695,7.60499999999999,10.9136695,3.7692362,41854149,7049458,true,true,168
23.265,166.185,44.775000000000006,-168.075,11.2736863,0.1777246,41854149,278970,true,true,169
21.015,141.16499999999996,69.61499999999998,7.60499999999999,11.2630001,14.1224261,41854149,25318246,true,true,170
-0.40500000000000114,131.445,-34.965,-132.79500000000002,10.9805289,1.7907027,41854149,3705104,true,true,171
49.454999999999984,-14.534999999999997,82.66499999999999,11.564999999999998,11.1382225,0.3705151,41854149,656991,true,true,172
-10.844999999999999,101.11500000000001,-52.155,97.60499999999996,10.9947122,0.0187849,41854149,5959,true,true,173
0.045000000000001705,-3.375,77.08500000000001,8.86499999999998,11.3472747,0.4340125,41854149,766449,true,true,174
81.495,-100.125,-38.385000000000005,17.32499999999999,12.0251493,1.3535557,41854149,2594596,true,true,175
54.764999999999986,-52.155,24.435000000000002,-87.525,11.4612845,0.2126165,41854149,451241,true,true,176
-49.005,-132.615,-50.895,-52.33500000000001,11.3870905,1.7698487,41854149,3879042,true,true,177
-19.034999999999997,86.805,85.095,-49.545000000000016,11.1808569,14.3372492,41854149,24124911,true,true,178
-12.375,-177.615,-61.785,-43.42500000000001,11.1580416,6.8431122,41854149,11844181,true,true,179
75.555,-13.094999999999999,-45.765,-37.935,11.0950996,0.319881,41854149,619533,true,true,180
-74.385,-42.795000000000016,-44.685,-120.555,11.7142406,1.2236744,41854149,2979105,true,true,181
-28.395000000000003,110.83499999999998,85.815,3.8249999999999886,10.9699027,13.1615489,41854149,22951968,true,true,182
-45.765,176.53499999999997,79.695,-117.945,11.1319524,7.0586974,41854149,11518413,true,true,183
-30.015,-146.29500000000002,-23.715000000000003,-148.185,11.2679347,0.0167926,41854149,3747,true,true,184
75.10499999999999,49.815,67.815,-60.345,11.5297559,1.6668547,41854149,4145470,true,true,185
-67.545,-99.675,-23.355000000000004,-10.844999999999999,11.6199835,1.424956,41854149,3105771,true,true,186
1.664999999999992,84.375,72.495,-133.245,11.1777936,4.2278081,41854149,8042728,true,true,187
27.405,-118.935,-49.995000000000005,81.67500000000001,11.0955053,10.4974161,41854149,17790324,true,true,188
71.775,66.375,5.715000000000003,58.36499999999998,11.9153731,4.1607951,41854149,10014259,true,true,189
69.61499999999998,-10.575000000000017,-22.36500000000001,-105.435,11.1898697,4.485221,41854149,9156185,true,true,190
80.32499999999999,-134.95499999999998,-55.845,-62.05500000000001,12.0316438,5.2940934,41854149,9278233,true,true,191
8.504999999999995,-176.355,-1.5750000000000028,-34.245000000000005,11.3264363,9.2634848,41854149,17651248,true,true,192
-68.625,21.284999999999997,-22.455,64.48499999999999,11.3097089,0.3404942,41854149,455259,true,true,193
-51.075,-30.825000000000017,24.705,-23.985000000000014,11.5360361,0.1558073,41854149,298807,true,true,194
-68.535,-18.67500000000001,50.89499999999998,-57.015,11.38526,1.3623746,41854149,2514476,true,true,195
-5.534999999999997,5.0849999999999795,-51.705,-106.605,11.1846605,3.5857867,41854149,6849597,true,true,196
86.535,-107.86500000000001,-63.495000000000005,13.454999999999984,12.1913133,2.4355055,41854149,4520791,true,true,197
-59.355000000000004,-24.435000000000002,-58.545,130.27499999999998,11.5830861,5.0003241,41854149,10512101,true,true,198
-31.365000000000002,-155.025,-50.265,58.995000000000005,11.1708537,5.9318745,41854149,10830473,true,true,199
-27.045,-98.50500000000001,-20.11500000000001,-117.315,11.4361805,0.0619101,41854149,131136,true,true,200
27.045,-46.935,-43.605000000000004,97.065,11.344802,5.0457533,41854149,9749850,true,true,201
29.834999999999994,-116.775,3.1049999999999898,158.35499999999996,11.1738973,0.9899382,41854149,2251047,true,true,202
61.514999999999986,-90.22500000000001,-59.355000000000004,-73.575,11.6892142,1.9375574,41854149,3795428,true,true,203
23.174999999999997,168.79499999999996,76.54499999999999,9.314999999999998,11.2154337,12.4108214,41854149,22843282,true,true,204
36.045,-64.935,-0.585000000000008,133.425,11.3292677,4.6950682,41854149,9738908,true,true,205
32.175,-70.78500000000001,11.024999999999991,-39.91499999999999,11.2977716,0.1441488,41854149,309619,true,true,206
-59.355000000000004,105.07499999999999,85.095,-18.13500000000002,11.4792748,12.6382713,41854149,21135673,true,true,207
81.04499999999999,162.135,-24.61500000000001,-171.045,11.6872327,0.2632635,41854149,556160,true,true,208
89.505,-22.455000000000013,26.595,159.435,11.3686465,3.1876704,41854149,7989645,true,true,209
7.155000000000001,-178.335,13.99499999999999,131.175,11.3529254,0.2073684,41854149,518293,true,true,210
1.394999999999996,-1.0349999999999966,88.965,112.36500000000001,11.3538876,6.2934825,41854149,11961625,true,true,211
-37.755,85.09499999999997,-33.705000000000005,-99.315,11.3165202,7.5741136,41854149,14704205,true,true,212
-66.015,-109.75500000000001,82.66499999999999,-157.185,11.5289196,3.2309772,41854149,5467706,true,true,213
40.275000000000006,160.96499999999997,74.92499999999998,-140.445,11.4035146,1.1921077,41854149,2191922,true,true,214
80.505,142.33499999999998,-70.695,-147.915,11.6128502,0.7159526,41854149,1548728,true,true,215
20.564999999999998,-36.315,-37.395,-179.505,11.3766587,9.1059924,41854149,16236064,true,true,216
14.084999999999994,127.755,2.8349999999999937,-170.235,10.9870105,0.3322034,41854149,824401,true,true,217
-52.515,41.715,8.144999999999996,-128.115,11.3247731,5.4715636,41854149,11349365,true,true,218
-8.775000000000006,-19.215000000000003,51.79499999999999,-172.395,11.2558327,8.4182145,41854149,14747630,true,true,219
-73.395,-165.645,-28.305,-110.83500000000001,11.2926801,0.735025,41854149,1528390,true,true,220
-10.394999999999996,-144.405,63.405,-56.565,11.4969474,8.9385168,41854149,16471717,true,true,221
-60.615,-94.72500000000001,82.845,93.82499999999999,11.6446487,19.2917443,41854149,31011309,true,true,222
77.89499999999998,139.635,-42.075,-28.664999999999992,11.5257819,9.839598,41854149,17930744,true,true,223
-62.415000000000006,49.63499999999999,14.444999999999993,-32.265000000000015,11.3612928,0.4466238,41854149,900420,true,true,224
87.435,132.34499999999997,13.545000000000002,-127.39500000000001,11.6551432,0.6644832,41854149,1708618,true,true,225
60.704999999999984,-0.6750000000000114,-65.475,-131.715,12.682695,7.7498974,41854149,13128811,true,true,226
84.375,-128.115,50.535,-23.534999999999997,12.143849,1.1484584,41854149,2909262,true,true,227
-56.205,-148.725,8.594999999999999,-168.795,11.3140737,0.3556507,41854149,688766,true,true,228
74.655,-126.405,-55.755,-116.505,12.1062969,1.7209632,41854149,3465187,true,true,229
9.765,-175.905,86.35499999999999,44.595,11.3229318,9.5757149,41854149,17512027,true,true,230
-4.365000000000009,74.565,-38.385000000000005,150.79500000000002,11.3399916,1.2483712,41854149,2672231,true,true,231
-2.655000000000001,67.005,65.11499999999998,-1.125,11.3295352,3.6211529,41854149,7222483,true,true,232
-65.655,-142.065,-49.275,-87.61500000000001,11.2461967,0.8736004,41854149,2047097,true,true,233
39.82499999999999,-161.055,2.2950000000000017,-82.665,11.3123067,0.9794579,41854149,2235337,true,true,234
15.795000000000002,-72.495,-34.155,89.505,11.2784354,4.5027795,41854149,8865530,true,true,235
-63.585,-175.455,49.36499999999998,-140.895,11.2920991,0.6526233,41854149,1287699,true,true,236
-6.525000000000006,132.16499999999996,-34.065000000000005,-133.965,10.965866,1.3925109,41854149,3063233,true,true,237
22.905,-119.83500000000001,53.41499999999999,-14.805000000000007,11.1923816,9.1163828,41854149,17328003,true,true,238
84.285,94.54500000000002,86.08499999999998,63.764999999999986,12.1858841,0.2561417,41854149,699966,true,true,239
-44.325,152.055,56.204999999999984,-38.745000000000005,11.0318479,16.837805,41854149,29371208,true,true,240
-33.435,48.014999999999986,-67.275,-146.20499999999998,11.2183722,7.9857067,41854149,15013919,true,true,241
18.405,-25.515000000000015,-53.055,141.885,11.3093855,8.8364699,41854149,15147119,true,true,242
-36.225,28.484999999999985,80.055,-106.69500000000001,11.3173506,7.5786413,41854149,12458459,true,true,243
75.285,81.04500000000002,-15.795000000000002,114.70499999999998,11.9685415,2.2800259,41854149,5361225,true,true,244
43.065,4.185000000000002,-11.385000000000005,41.80499999999998,11.1815924,1.7818273,41854149,4004498,true,true,245
46.754999999999995,-140.265,-43.335,-56.385000000000005,11.4192954,3.2502506,41854149,6465225,true,true,246
-12.105000000000004,-85.905,37.30499999999999,169.15499999999997,11.3247663,2.4052993,41854149,4864878,true,true,247
8.504999999999995,-53.50500000000001,-24.705,-149.625,11.2173477,4.7082865,41854149,9369470,true,true,248
-37.395,-146.385,-41.445,-93.825,11.1724006,0.6429411,41854149,1493750,true,true,249
-47.205,-136.395,-50.715,178.695,11.34547,0.6790958,41854149,1506235,true,true,250
29.38499999999999,-130.995,-18.405,-96.075,11.3720706,0.2714075,41854149,565004,true,true,251
-56.295,-62.50500000000001,-59.265,82.66499999999996,11.7127213,4.6481988,41854149,9635292,true,true,252
10.844999999999999,-16.784999999999997,6.704999999999998,-108.675,11.2812742,4.4905653,41854149,9559746,true,true,253
-37.575,-19.125,-21.105000000000004,-102.19500000000001,11.3987351,1.406093,41854149,3150369,true,true,254
79.695,-110.83500000000001,-70.33500000000001,-16.245000000000005,12.1501019,1.0655195,41854149,2206472,true,true,255
82.39499999999998,-102.285,26.595,-50.535,12.0874143,0.2881994,41854149,720545,true,true,256
62.685,-41.80500000000001,-72.855,172.21499999999997,11.4055055,12.1770571,41854149,20931765,true,true,257
-32.625,131.53499999999997,-24.075000000000003,-140.085,10.9817744,1.3427617,41854149,2868195,true,true,258
-65.745,-160.245,75.285,176.175,11.488995,0.2899181,41854149,489361,true,true,259
-7.875,-170.505,-22.905,-29.474999999999994,11.7066934,6.3344316,41854149,11954692,true,true,260
-38.925000000000004,-21.735000000000014,-53.505,153.675,11.4654879,8.4971515,41854149,15854111,true,true,261
-73.755,171.765,-28.845,-85.545,11.1732615,2.2348006,41854149,4932479,true,true,262
0.9449999999999932,-167.175,-40.185,119.565,11.4942115,1.129051,41854149,2358635,true,true,263
7.965000000000003,103.63499999999999,-50.355000000000004,53.32499999999999,11.1000269,0.6983886,41854149,1387234,true,true,264
4.0049999999999955,-127.845,21.015,-35.685,11.2294498,4.9272724,41854149,9815018,true,true,265
16.515,-167.265,-27.585,113.26499999999999,11.3473646,1.1690714,41854149,2422457,true,true,266
