start lat, start long, dest lat, dest long, dijkstra time, astar time, dijsktra node pulls,  astar node pulls, dijkstra found, astar found, index
5.1299999999999955,-157.41,83.25,15.75,2.5494135,3.0776206,10432125,6244807,true,true,0
6.569999999999993,-161.01,24.75,-145.35,2.4803537,0.0158086,10432125,11535,true,true,1
38.78999999999999,-145.17000000000002,82.35,-130.59,2.4797432,0.3131498,10432125,665044,true,true,2
29.25,-10.349999999999994,-49.59,-49.05000000000001,2.459717,0.0998899,10432125,208080,true,true,3
-22.950000000000003,-17.909999999999997,-45.09,-28.890000000000015,2.3865779,0.0069057,10432125,5195,true,true,4
74.25,28.889999999999986,85.04999999999998,166.58999999999997,2.4415607,0.6122985,10432125,1577917,true,true,5
-70.28999999999999,-166.77,84.50999999999999,114.20999999999998,2.3550254,2.3181185,10432125,4229458,true,true,6
84.87,-40.23000000000002,-67.59,-172.89,2.4534533,2.6462106,10432125,5106866,true,true,7
29.25,169.11,-20.97,51.20999999999998,2.3746088,0.4143977,10432125,1022454,true,true,8
-51.93,101.96999999999997,-62.91,1.7099999999999795,2.4009995,0.4972607,10432125,1199228,true,true,9
80.54999999999998,51.20999999999998,-9.990000000000009,84.50999999999999,2.465245,0.9526234,10432125,2446254,true,true,10
38.25,-19.53,-39.330000000000005,-35.73000000000002,2.3779697,0.063841,10432125,141435,true,true,11
-77.67,-170.55,-53.01,-47.97,2.3336161,0.6600459,10432125,1731454,true,true,12
-6.390000000000001,82.88999999999999,33.56999999999999,-139.77,2.3885022,0.732093,10432125,1627891,true,true,13
-36.81,-15.930000000000007,22.049999999999997,-87.75,2.4058396,0.190533,10432125,446801,true,true,14
-31.230000000000004,40.76999999999998,55.349999999999994,142.82999999999998,2.4175897,0.4348654,10432125,939306,true,true,15
50.48999999999998,-34.47,17.549999999999997,175.40999999999997,2.502065,0.8759798,10432125,2101273,true,true,16
-8.549999999999997,96.75,74.60999999999999,156.51,2.3459867,0.9965616,10432125,2081276,true,true,17
-51.39,-67.05,42.56999999999999,-142.11,2.4339443,0.2162843,10432125,461965,true,true,18
-59.13,74.78999999999999,-34.29,-150.57,2.4175995,0.6529275,10432125,1640850,true,true,19
69.03,41.129999999999995,88.10999999999999,52.109999999999985,2.3923787,0.0413852,10432125,37848,true,true,20
-32.31,86.13,77.66999999999999,-166.95,2.4074694,0.6967393,10432125,1430768,true,true,21
4.049999999999997,-166.23,-36.27,-143.55,2.4097794,0.0364713,10432125,83368,true,true,22
-24.930000000000007,72.98999999999998,-8.549999999999997,-95.13000000000001,2.4305868,1.7866334,10432125,4047763,true,true,23
-41.49,-126.81,-72.45,-55.17,2.3719575,0.4804568,10432125,1054519,true,true,24
-61.11,-166.41,-0.9900000000000091,-160.65,2.3727672,0.0196232,10432125,35860,true,true,25
-17.730000000000004,-9.629999999999995,71.37,-165.69,2.3577836,1.7510214,10432125,3574525,true,true,26
-29.07,91.52999999999997,84.69,-2.969999999999999,2.4062782,2.1546069,10432125,4351770,true,true,27
-35.550000000000004,-75.51,77.48999999999998,170.72999999999996,2.4105728,0.5486235,10432125,1148901,true,true,28
-22.769999999999996,-32.129999999999995,-19.710000000000008,-15.930000000000007,2.390255,0.010004,10432125,18685,true,true,29
-31.590000000000003,173.78999999999996,-39.15,-134.73000000000002,2.3649365,0.1255151,10432125,325712,true,true,30
41.849999999999994,-16.830000000000013,-61.650000000000006,-97.11,2.4040125,0.7515599,10432125,1561353,true,true,31
11.61,-19.53,-6.030000000000001,-177.21,2.3906133,2.0601095,10432125,4345155,true,true,32
75.32999999999998,-13.409999999999997,84.87,-174.51,2.3606828,0.960919,10432125,2504870,true,true,33
-67.77,-133.65,-33.75,-179.19,2.5191255,0.1243337,10432125,288898,true,true,34
72.44999999999999,-17.01000000000002,75.87,131.67000000000002,2.4252507,0.7741065,10432125,2066553,true,true,35
-70.65,-11.789999999999992,87.75,149.49,2.4240876,4.0823043,10432125,7638809,true,true,36
-25.47,38.42999999999998,-62.19,28.889999999999986,2.4272911,0.0125612,10432125,16219,true,true,37
71.19,-176.31,84.32999999999998,84.14999999999998,2.423981,0.5292903,10432125,1373536,true,true,38
-54.81,154.17000000000002,-30.510000000000005,-37.71000000000001,2.3872572,1.2766066,10432125,3065517,true,true,39
-47.25,111.14999999999998,-40.59,-99.63000000000001,2.3298206,0.8896432,10432125,2204457,true,true,40
85.76999999999998,45.98999999999998,39.69,-177.93,2.5205054,0.4706913,10432125,1336407,true,true,41
33.92999999999999,159.20999999999998,-46.89,-123.93,2.4006971,0.0940616,10432125,185764,true,true,42
75.69,-142.47,-69.03,156.69,2.4703851,0.209771,10432125,393158,true,true,43
87.75,-156.15,31.409999999999997,-163.71,2.4321853,0.0127834,10432125,18759,true,true,44
49.94999999999999,-153.27,-68.49000000000001,-92.25,2.4145077,0.5966421,10432125,1083966,true,true,45
20.25,-80.73,-6.210000000000008,102.32999999999998,2.3705437,1.4210489,10432125,3385268,true,true,46
-6.930000000000007,-107.73,39.50999999999999,-147.15,2.4017677,0.0319554,10432125,67294,true,true,47
-3.8700000000000045,77.84999999999997,-34.11,83.78999999999996,2.4182114,0.0081361,10432125,9868,true,true,48
15.929999999999993,-82.71000000000001,15.030000000000001,-76.77000000000001,2.3624538,0.0043253,10432125,1783,true,true,49
-67.41,-6.390000000000015,-30.330000000000005,-10.890000000000015,2.4114995,0.0192293,10432125,1362,true,true,50
45.629999999999995,163.16999999999996,-48.15,-45.629999999999995,2.4093812,2.2929645,10432125,4401466,true,true,51
-65.43,78.20999999999998,22.22999999999999,-169.65,2.4000409,0.4405399,10432125,989690,true,true,52
22.950000000000003,-117.63,5.849999999999994,73.35,2.4005925,0.8815773,10432125,2094276,true,true,53
15.569999999999993,85.05000000000001,-53.190000000000005,-25.289999999999992,2.3919129,0.8344598,10432125,1761604,true,true,54
18.269999999999996,-135.99,21.689999999999998,-118.53,2.4574382,0.0109816,10432125,22287,true,true,55
46.889999999999986,38.06999999999999,-9.990000000000009,-162.27,2.3825403,1.7880442,10432125,4005971,true,true,56
11.069999999999993,60.20999999999998,70.10999999999999,-132.39,2.3845305,0.9620485,10432125,2170393,true,true,57
-9.990000000000009,69.75,-4.409999999999997,-104.31,2.4233589,1.4052726,10432125,2887090,true,true,58
50.129999999999995,172.70999999999998,9.810000000000002,179.90999999999997,2.3992199,0.0149629,10432125,25867,true,true,59
81.09,-122.85,60.03,-174.69,2.517817,0.0995167,10432125,263638,true,true,60
15.75,92.43,-32.31,172.89,2.3902956,0.1286739,10432125,311411,true,true,61
-64.53,-12.330000000000013,-18.269999999999996,-145.71,2.3900074,0.6324074,10432125,1551753,true,true,62
17.189999999999998,149.31,-31.590000000000003,-26.55000000000001,2.3782627,3.15813,10432125,6155950,true,true,63
0.09000000000000341,6.2099999999999795,75.32999999999998,-75.51,2.3659965,0.4406233,10432125,827985,true,true,64
30.689999999999998,-119.43,4.049999999999997,-171.45,2.4230042,0.106636,10432125,231541,true,true,65
-17.189999999999998,-16.650000000000006,81.26999999999998,101.07,2.4366676,1.4758943,10432125,3114608,true,true,66
17.36999999999999,-62.010000000000005,19.349999999999994,166.05,2.4019433,0.8705896,10432125,1996825,true,true,67
23.849999999999994,-153.45,-24.570000000000007,-105.57000000000001,2.4144346,0.0092449,10432125,10776,true,true,68
83.07,87.57,-44.730000000000004,-79.11,2.5282088,0.896906,10432125,2180146,true,true,69
27.989999999999995,-63.81,-31.590000000000003,-90.09,2.4533006,0.4383969,10432125,1123499,true,true,70
-71.01,-135.81,-23.129999999999995,-40.77000000000001,2.4083663,0.4124967,10432125,981932,true,true,71
-4.590000000000003,-116.91,-24.930000000000007,-4.050000000000011,2.3783666,0.7130869,10432125,1710243,true,true,72
84.32999999999998,61.64999999999998,-46.17,158.66999999999996,2.4867465,0.5287598,10432125,1366861,true,true,73
30.14999999999999,-26.370000000000005,77.31,-146.97,2.4051588,0.9453366,10432125,2009448,true,true,74
-5.670000000000002,56.42999999999998,-35.190000000000005,-119.61,2.4049467,2.2490223,10432125,4773711,true,true,75
-32.31,-86.49000000000001,-53.190000000000005,103.76999999999998,2.4321079,1.7062177,10432125,3822322,true,true,76
-5.670000000000002,172.89,24.209999999999994,167.66999999999996,2.3445744,0.014594,10432125,28957,true,true,77
-37.17,-85.59,13.769999999999996,-68.13000000000001,2.4324046,0.5950618,10432125,1478830,true,true,78
-51.03,49.76999999999998,62.370000000000005,-2.430000000000007,2.4158106,0.5293207,10432125,1174456,true,true,79
-0.9900000000000091,-134.91,-38.61,-119.43,2.4169151,0.0226307,10432125,50150,true,true,80
-41.31,-101.25,85.76999999999998,105.75,2.4212395,3.1985471,10432125,5995174,true,true,81
-13.230000000000004,-94.59,76.04999999999998,82.34999999999997,2.4273862,2.4123937,10432125,4957169,true,true,82
56.06999999999999,-39.51000000000002,8.36999999999999,-45.629999999999995,2.4148855,0.0139713,10432125,23782,true,true,83
58.59,-148.59,-50.31,14.310000000000002,2.4047875,3.5286263,10432125,6544728,true,true,84
8.36999999999999,-134.91,-66.69,-30.51000000000002,2.4201971,1.1605148,10432125,2166402,true,true,85
-12.870000000000005,139.22999999999996,76.59,51.75,2.3458743,2.8981413,10432125,6069256,true,true,86
-3.3299999999999983,164.61,-4.590000000000003,-115.29,2.3572706,0.0231256,10432125,52062,true,true,87
46.889999999999986,-6.569999999999993,-26.730000000000004,5.6699999999999875,2.3701005,0.0731606,10432125,169890,true,true,88
-50.49,-60.75,32.31,-15.390000000000015,2.4418058,0.1091663,10432125,250177,true,true,89
77.66999999999999,-10.710000000000008,69.75,42.56999999999999,2.4404684,0.1962327,10432125,493498,true,true,90
22.58999999999999,-78.21000000000001,-56.97,15.20999999999998,2.4236714,0.1876461,10432125,388956,true,true,91
4.590000000000003,-162.63,-51.03,123.93,2.4446198,0.3425843,10432125,756902,true,true,92
-61.650000000000006,150.57,-65.07,-73.53,2.4008207,0.8358409,10432125,2116271,true,true,93
85.41,-74.07000000000001,-44.370000000000005,40.59,2.5080818,0.566009,10432125,1215165,true,true,94
-47.25,-28.710000000000008,-0.8100000000000023,-175.05,2.4419915,0.805285,10432125,1836814,true,true,95
73.88999999999999,-5.670000000000016,1.7099999999999937,-136.35,2.3613252,1.3342088,10432125,3174004,true,true,96
-40.230000000000004,30.329999999999984,-51.03,-48.50999999999999,2.4030653,0.3807337,10432125,877596,true,true,97
87.93,118.17000000000002,-73.35,-26.01000000000002,2.4551904,2.6468764,10432125,4754670,true,true,98
21.33,-79.83,-40.95,140.13,2.3939449,2.4864606,10432125,4889836,true,true,99
-17.010000000000005,-153.99,-72.09,-82.89,2.3839216,0.5770461,10432125,1030086,true,true,100
-20.61,92.07,-25.47,-48.50999999999999,2.379902,0.8249979,10432125,1915504,true,true,101
-73.17,-28.710000000000008,-57.15,-132.03,2.4239293,0.4373782,10432125,1194901,true,true,102
-57.51,117.44999999999999,88.28999999999999,-115.65,2.4014856,2.1221929,10432125,4007682,true,true,103
82.53,16.109999999999985,-26.370000000000005,174.87,2.4008388,2.518266,10432125,5673697,true,true,104
6.209999999999994,2.25,-42.21,-87.03,2.3875654,0.4967045,10432125,1178455,true,true,105
-45.99,37.70999999999998,-62.730000000000004,7.469999999999999,2.4083309,0.0902273,10432125,200500,true,true,106
2.069999999999993,-155.61,30.689999999999998,-74.97,2.412042,2.1392646,10432125,4943469,true,true,107
-37.35,-127.71000000000001,21.689999999999998,-49.05000000000001,2.4108832,0.9608515,10432125,2249422,true,true,108
14.489999999999995,-168.21,2.069999999999993,54.44999999999999,2.4153959,0.5062097,10432125,1225993,true,true,109
-4.230000000000004,170.01,-71.37,-87.93,2.3713267,0.9874052,10432125,1919086,true,true,110
1.7099999999999937,105.93,4.049999999999997,-119.78999999999999,2.3384734,0.0984051,10432125,208238,true,true,111
-38.61,142.28999999999996,43.650000000000006,-39.51000000000002,2.3378023,3.337606,10432125,6606139,true,true,112
-29.61,88.82999999999998,-37.89,-47.43000000000001,2.399652,0.8076119,10432125,1871255,true,true,113
33.92999999999999,150.57,82.53,83.43,2.4075591,1.1302257,10432125,2622836,true,true,114
-37.71,-166.77,16.47,158.66999999999996,2.4465213,0.0885172,10432125,194493,true,true,115
43.650000000000006,-63.45,83.97,147.87,2.4244865,1.0956958,10432125,2640695,true,true,116
78.75,-157.77,-57.33,78.75,2.4247278,0.6197648,10432125,1220324,true,true,117
2.6099999999999994,177.93,-58.95,-100.17,2.3785724,0.6163015,10432125,1327617,true,true,118
6.929999999999993,-47.06999999999999,-22.230000000000004,96.57,2.4188614,0.8521253,10432125,1992851,true,true,119
-24.930000000000007,-144.99,-3.3299999999999983,-7.650000000000006,2.4875732,0.9639801,10432125,2196009,true,true,120
79.10999999999999,92.07,51.03,146.96999999999997,2.479389,0.4359392,10432125,1151091,true,true,121
-25.83,13.949999999999989,-43.65,5.849999999999994,2.373374,0.0050088,10432125,2163,true,true,122
-22.409999999999997,10.889999999999986,-51.75,120.14999999999998,2.371873,0.7275424,10432125,1595066,true,true,123
-9.090000000000003,-97.11,68.66999999999999,-104.13000000000001,2.3928024,1.1419462,10432125,2516144,true,true,124
73.71000000000001,-148.77,-39.330000000000005,22.769999999999982,2.4562447,2.1838023,10432125,4148367,true,true,125
-46.35,4.769999999999982,-1.8900000000000006,161.72999999999996,2.3812578,0.895613,10432125,2136397,true,true,126
2.789999999999992,-134.55,84.32999999999998,-29.97,2.4065027,2.1735358,10432125,4676804,true,true,127
7.6499999999999915,51.75,9.810000000000002,84.14999999999998,2.390591,0.0132882,10432125,27578,true,true,128
-15.39,-84.15,21.14999999999999,-121.59,2.4382257,0.0103766,10432125,15810,true,true,129
80.00999999999999,93.14999999999998,27.810000000000002,-150.75,0.0030997,0.0170872,5,5,false,false,130
-6.390000000000001,-6.030000000000001,-57.51,165.14999999999998,2.3825087,1.9688079,10432125,4019921,true,true,131
24.569999999999993,-19.170000000000016,-15.39,76.40999999999997,2.4233388,0.4446676,10432125,1070588,true,true,132
-44.190000000000005,173.96999999999997,24.209999999999994,160.64999999999998,2.3369697,0.0781014,10432125,153543,true,true,133
73.16999999999999,-137.07,76.22999999999999,143.72999999999996,2.5045779,0.2805648,10432125,715476,true,true,134
29.97,-58.05000000000001,-16.83,80.55000000000001,2.4018109,0.8549459,10432125,2064788,true,true,135
-70.65,-51.21000000000001,10.89,68.48999999999998,2.4076389,0.5037782,10432125,1146408,true,true,136
47.609999999999985,-13.230000000000018,-47.07,-109.53,2.3666391,1.0257835,10432125,2182335,true,true,137
-56.25,-110.07000000000001,-5.13000000000001,155.96999999999997,2.4619219,0.4178876,10432125,986341,true,true,138
14.849999999999994,-150.03,6.929999999999993,85.40999999999997,2.4008486,0.4200974,10432125,1065264,true,true,139
42.93000000000001,-53.010000000000005,-43.11,51.56999999999999,2.4092588,0.5192937,10432125,1073113,true,true,140
-37.71,-30.330000000000013,-49.77,135.63,2.5133889,1.4521332,10432125,3232800,true,true,141
-26.010000000000005,111.50999999999999,-56.97,-175.77,2.3473249,0.3533346,10432125,781836,true,true,142
-17.370000000000005,-124.83000000000001,-57.870000000000005,-8.370000000000005,2.4101314,1.0444028,10432125,2140067,true,true,143
-75.51,-48.69,39.50999999999999,-153.63,2.4118671,0.2409959,10432125,535966,true,true,144
18.810000000000002,-19.170000000000016,51.75,-167.85,2.4136355,1.1676391,10432125,2424823,true,true,145
44.91,165.69,85.59,122.13,2.4471301,0.5660132,10432125,1324912,true,true,146
-76.05,-30.689999999999998,-5.310000000000002,-25.110000000000014,2.4333194,0.0161911,10432125,26674,true,true,147
27.629999999999995,126.08999999999997,-7.650000000000006,104.31,2.3433743,0.033824,10432125,76923,true,true,148
-37.89,9.269999999999982,34.47,-134.19,2.3703647,1.5287222,10432125,3256741,true,true,149
-70.47,-79.11,-31.590000000000003,-174.69,2.4542048,0.4252908,10432125,1068779,true,true,150
87.57,108.26999999999998,70.28999999999999,177.93,2.5073039,0.1753059,10432125,424580,true,true,151
-1.710000000000008,88.46999999999997,-67.95,-3.6899999999999977,2.3576657,0.7878823,10432125,1491112,true,true,152
-33.57,97.64999999999998,87.20999999999998,-112.77,2.3707365,1.6703672,10432125,3364923,true,true,153
32.849999999999994,17.370000000000005,-35.550000000000004,-74.07000000000001,2.3756236,0.6665579,10432125,1534844,true,true,154
18.989999999999995,-46.349999999999994,76.94999999999999,-0.8100000000000023,2.4192598,0.2069648,10432125,349336,true,true,155
-45.63,-30.330000000000013,17.00999999999999,-168.21,2.4580821,0.6581411,10432125,1419913,true,true,156
-4.77000000000001,-28.53,-41.13,41.66999999999999,2.4004687,0.2666522,10432125,624973,true,true,157
68.66999999999999,-7.469999999999999,89.54999999999998,110.78999999999996,2.3911721,0.6497971,10432125,1639432,true,true,158
13.409999999999997,153.63,39.329999999999984,7.289999999999992,2.384288,3.3849182,10432125,7303604,true,true,159
6.030000000000001,95.49000000000001,-65.97,8.549999999999983,2.3525184,0.6679034,10432125,1280209,true,true,160
83.78999999999999,-36.81,-12.689999999999998,164.43,2.4432211,0.7151469,10432125,1859505,true,true,161
-4.049999999999997,-173.07,24.209999999999994,157.95,2.387923,0.0085709,10432125,10875,true,true,162
89.91,-95.85000000000001,-4.409999999999997,67.59,2.5114945,1.6381124,10432125,3587581,true,true,163
-57.15,73.16999999999999,-51.75,122.13,2.4062547,0.1364329,10432125,360331,true,true,164
-40.59,-86.31,14.310000000000002,-119.61,2.4208487,0.0897437,10432125,200558,true,true,165
11.789999999999992,48.50999999999999,-66.33,-94.95,2.4911718,1.8914277,10432125,3391006,true,true,166
85.59,130.22999999999996,9.090000000000003,-88.83,2.4385714,0.4828663,10432125,1221458,true,true,167
-47.97,157.05,-48.870000000000005,69.75,2.4119353,0.3528462,10432125,861260,true,true,168
-62.55,62.00999999999999,88.10999999999999,-126.99000000000001,2.4150579,2.7029648,10432125,5098048,true,true,169
78.93,114.57,-30.510000000000005,11.609999999999985,2.4856764,0.4160202,10432125,1095624,true,true,170
44.72999999999999,-177.93,-54.81,108.44999999999999,2.3806149,0.6451686,10432125,1340856,true,true,171
57.50999999999999,23.310000000000002,48.50999999999999,-37.170000000000016,2.3522352,0.1048628,10432125,271987,true,true,172
27.989999999999995,-121.59,78.38999999999999,178.64999999999998,2.4282714,0.1429632,10432125,308570,true,true,173
-9.450000000000003,-1.170000000000016,75.15,49.22999999999999,2.3612792,0.742412,10432125,1469485,true,true,174
-15.030000000000001,-85.23,-33.39,32.31,2.4273847,0.8206097,10432125,1878655,true,true,175
1.7099999999999937,-132.75,-56.61,41.129999999999995,2.4128873,2.6718638,10432125,5155884,true,true,176
-12.870000000000005,144.08999999999997,-63.63,-44.55000000000001,2.3683637,2.5876425,10432125,5065850,true,true,177
-47.25,-82.17,-75.33,-173.79,2.4546695,0.5315342,10432125,1234638,true,true,178
-36.09,-111.51,77.85,-85.95,2.4239972,2.4915243,10432125,4889714,true,true,179
70.28999999999999,20.42999999999998,-71.37,174.69,2.3672787,2.8923331,10432125,5684830,true,true,180
-17.010000000000005,103.76999999999998,-51.57,11.430000000000007,2.3405309,0.6022382,10432125,1340777,true,true,181
87.20999999999998,146.78999999999996,-34.65,32.48999999999998,2.3880288,1.4219809,10432125,3139682,true,true,182
86.85,-151.11,-59.13,64.53,2.4530383,1.4020871,10432125,2656604,true,true,183
-14.850000000000009,93.14999999999998,46.349999999999994,172.70999999999998,2.3583203,0.2628407,10432125,535381,true,true,184
-7.469999999999999,43.47,-37.17,-165.15,2.4097526,1.1979661,10432125,2583287,true,true,185
-39.15,145.34999999999997,-29.43,-157.95,2.372477,0.1162555,10432125,304405,true,true,186
73.71000000000001,75.32999999999998,83.43,42.92999999999998,2.4908161,0.0844877,10432125,212428,true,true,187
15.569999999999993,-69.39,73.71000000000001,161.55,2.3883765,1.1543872,10432125,2574789,true,true,188
20.429999999999993,-127.17,7.109999999999999,-146.79,2.4060551,0.0148969,10432125,28382,true,true,189
-16.290000000000006,64.70999999999998,74.97,-141.03,2.4190131,1.0469532,10432125,2206880,true,true,190
